成交时间,股票代码,股票简称,成交价格,成交量,成交额,大单性质,涨跌幅,涨跌额
2025-03-07 15:00:00,688165,埃夫特,32.15,58624,188.48,卖盘,-1.83%,-0.59
2025-03-07 15:00:00,688165,埃夫特,32.15,19172,61.64,卖盘,-1.83%,-0.59
2025-03-07 15:00:00,688165,埃夫特,32.15,17555,56.44,卖盘,-1.83%,-0.59
2025-03-07 15:00:00,688165,埃夫特,32.15,51203,164.62,卖盘,-1.83%,-0.59
2025-03-07 15:00:00,601012,隆基绿能,17.35,224231,389.04,买盘,1.28%,0.22
2025-03-07 15:00:00,601012,隆基绿能,17.35,207269,359.61,买盘,1.28%,0.22
2025-03-07 15:00:00,601012,隆基绿能,17.35,100000,173.5,卖盘,1.28%,0.22
2025-03-07 15:00:00,601012,隆基绿能,17.35,90000,156.15,买盘,1.28%,0.22
2025-03-07 15:00:00,603322,超讯通信,50.29,20200,101.59,卖盘,0.68%,0.34
2025-03-07 15:00:00,601618,中国中冶,3.1,275500,85.4,卖盘,-0.64%,-0.02
2025-03-07 15:00:00,688316,青云科技,78.6,7600,59.74,买盘,-3.29%,-2.58
2025-03-07 15:00:00,600276,恒瑞医药,45.68,54100,247.13,卖盘,-1.81%,-0.82
2025-03-07 15:00:00,600276,恒瑞医药,45.68,51160,233.7,卖盘,-1.81%,-0.82
2025-03-07 15:00:00,600276,恒瑞医药,45.68,42060,192.13,卖盘,-1.81%,-0.82
2025-03-07 15:00:00,600276,恒瑞医药,45.68,22000,100.5,卖盘,-1.81%,-0.82
2025-03-07 15:00:00,600276,恒瑞医药,45.68,42560,194.41,买盘,-1.81%,-0.82
2025-03-07 15:00:00,600276,恒瑞医药,45.68,30700,140.24,买盘,-1.81%,-0.82
2025-03-07 15:00:00,600582,天地科技,6.41,451800,289.6,买盘,2.23%,0.14
2025-03-07 15:00:00,600582,天地科技,6.41,388800,249.22,买盘,2.23%,0.14
2025-03-07 15:00:00,600022,山东钢铁,1.41,200000,28.2,卖盘,0.71%,0.01
2025-03-07 15:00:00,600022,山东钢铁,1.41,294400,41.51,买盘,0.71%,0.01
2025-03-07 15:00:00,600022,山东钢铁,1.41,291400,41.09,卖盘,0.71%,0.01
2025-03-07 15:00:00,601333,广深铁路,3.02,211800,63.96,买盘,-0.33%,-0.01
2025-03-07 15:00:00,601998,中信银行,7.0,142900,100.03,买盘,1.45%,0.1
2025-03-07 15:00:00,601998,中信银行,7.0,965300,675.71,买盘,1.45%,0.1
2025-03-07 15:00:00,601998,中信银行,7.0,295207,206.64,买盘,1.45%,0.1
2025-03-07 15:00:00,601998,中信银行,7.0,162400,113.68,卖盘,1.45%,0.1
2025-03-07 15:00:00,600698,湖南天雁,6.58,432100,284.32,买盘,6.82%,0.45
2025-03-07 15:00:00,603629,利通电子,26.78,61400,164.43,卖盘,-3.15%,-0.84
2025-03-07 15:00:00,605333,沪光股份,38.67,32000,123.74,买盘,6.59%,2.55
2025-03-07 15:00:00,603077,和邦生物,1.83,255500,46.76,卖盘,-0.54%,-0.01
2025-03-07 15:00:00,601607,上海医药,18.92,74700,141.33,卖盘,-1.10%,-0.21
2025-03-07 15:00:00,601117,中国化学,7.17,161400,115.72,卖盘,-1.24%,-0.09
2025-03-07 15:00:00,601318,中国平安,51.5,37200,191.58,卖盘,-0.27%,-0.14
2025-03-07 15:00:00,601318,中国平安,51.5,48160,248.02,卖盘,-0.27%,-0.14
2025-03-07 15:00:00,601318,中国平安,51.5,39460,203.22,买盘,-0.27%,-0.14
2025-03-07 15:00:00,601318,中国平安,51.5,35800,184.37,买盘,-0.27%,-0.14
2025-03-07 15:00:00,601318,中国平安,51.5,128500,661.78,买盘,-0.27%,-0.14
2025-03-07 15:00:00,601318,中国平安,51.5,22800,117.42,买盘,-0.27%,-0.14
2025-03-07 15:00:00,601318,中国平安,51.5,39100,201.36,买盘,-0.27%,-0.14
2025-03-07 15:00:00,600862,中航高科,26.52,40000,106.08,买盘,6.72%,1.78
2025-03-07 15:00:00,600322,津投城开,2.38,252200,60.02,买盘,-2.06%,-0.05
2025-03-07 15:00:00,601816,京沪高铁,5.54,360000,199.44,买盘,-1.07%,-0.06
2025-03-07 15:00:00,601390,中国中铁,5.82,195600,113.84,卖盘,-1.02%,-0.06
2025-03-07 15:00:00,600188,兖矿能源,13.21,87059,115.0,卖盘,0.46%,0.06
2025-03-07 15:00:00,600895,张江高科,26.79,50000,133.95,卖盘,-2.65%,-0.71
2025-03-07 15:00:00,600221,海航控股,1.52,200000,30.4,卖盘,-1.30%,-0.02
2025-03-07 15:00:00,600221,海航控股,1.52,235200,35.75,买盘,-1.30%,-0.02
2025-03-07 15:00:00,600221,海航控股,1.52,300000,45.6,买盘,-1.30%,-0.02
2025-03-07 15:00:00,600221,海航控股,1.52,949500,144.32,卖盘,-1.30%,-0.02
2025-03-07 15:00:00,600221,海航控股,1.52,206000,31.31,卖盘,-1.30%,-0.02
2025-03-07 15:00:00,600221,海航控股,1.52,300000,45.6,卖盘,-1.30%,-0.02
2025-03-07 15:00:00,600221,海航控股,1.52,336600,51.16,买盘,-1.30%,-0.02
2025-03-07 15:00:00,600221,海航控股,1.52,379700,57.71,买盘,-1.30%,-0.02
2025-03-07 15:00:00,600221,海航控股,1.52,217100,33.0,买盘,-1.30%,-0.02
2025-03-07 15:00:00,688256,寒武纪,750.0,2076,155.7,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,1000,75.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,800,60.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3400,255.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3400,255.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3400,255.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3400,255.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3400,255.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3400,255.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3400,255.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3400,255.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3400,255.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,1001,75.08,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3255,244.12,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,4128,309.6,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,1672,125.4,卖盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,1001,75.08,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3489,261.68,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,775,58.12,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,891,66.82,卖盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,1000,75.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,1000,75.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,1000,75.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,1400,105.0,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,10180,763.5,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,2820,211.5,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,4926,369.45,卖盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,989,74.18,卖盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,774,58.05,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,855,64.12,卖盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,1075,80.62,卖盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,3794,284.55,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,2361,177.08,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,700,52.5,买盘,-3.23%,-24.2
2025-03-07 15:00:00,688256,寒武纪,750.0,700,52.5,买盘,-3.23%,-24.2
2025-03-07 15:00:00,600666,奥瑞德,2.99,219900,65.75,买盘,-1.97%,-0.06
2025-03-07 15:00:00,601880,辽港股份,1.5,308100,46.22,买盘,-0.66%,-0.01
2025-03-07 15:00:00,601857,中国石油,7.69,142500,109.58,卖盘,0.52%,0.04
2025-03-07 15:00:00,601857,中国石油,7.69,139900,107.58,卖盘,0.52%,0.04
2025-03-07 15:00:00,601857,中国石油,7.69,300000,230.7,卖盘,0.52%,0.04
2025-03-07 15:00:00,601857,中国石油,7.69,170626,131.21,买盘,0.52%,0.04
2025-03-07 15:00:00,603887,城地香江,20.88,58400,121.94,买盘,1.06%,0.22
2025-03-07 15:00:00,603887,城地香江,20.88,167300,349.32,卖盘,1.06%,0.22
2025-03-07 15:00:00,600588,用友网络,20.0,67000,134.0,卖盘,10.01%,2.0
2025-03-07 15:00:00,600588,用友网络,20.0,92600,185.2,卖盘,10.01%,2.0
2025-03-07 15:00:00,600446,金证股份,18.69,61200,114.38,卖盘,-0.27%,-0.05
2025-03-07 15:00:00,600686,金龙汽车,14.61,150000,219.15,卖盘,4.58%,0.67
2025-03-07 15:00:00,600686,金龙汽车,14.61,71600,104.61,买盘,4.58%,0.67
2025-03-07 15:00:00,600169,太原重工,2.56,280700,71.86,卖盘,-0.78%,-0.02
2025-03-07 15:00:00,600016,民生银行,4.13,351700,145.25,卖盘,-0.24%,-0.01
2025-03-07 15:00:00,600016,民生银行,4.13,200000,82.6,卖盘,-0.24%,-0.01
2025-03-07 15:00:00,600016,民生银行,4.13,241200,99.62,卖盘,-0.24%,-0.01
2025-03-07 15:00:00,600016,民生银行,4.13,200500,82.81,卖盘,-0.24%,-0.01
2025-03-07 15:00:00,600016,民生银行,4.13,210800,87.06,买盘,-0.24%,-0.01
2025-03-07 15:00:00,600133,东湖高新,10.54,253100,266.77,卖盘,1.84%,0.19
2025-03-07 15:00:00,600133,东湖高新,10.54,98500,103.82,卖盘,1.84%,0.19
2025-03-07 15:00:00,600575,淮河能源,3.15,227500,71.66,卖盘,-0.32%,-0.01
2025-03-07 15:00:00,601336,新华保险,48.32,35900,173.47,买盘,-1.25%,-0.6
2025-03-07 15:00:00,600868,梅雁吉祥,3.18,532100,169.21,卖盘,1.92%,0.06
2025-03-07 15:00:00,600868,梅雁吉祥,3.18,233200,74.16,买盘,1.92%,0.06
2025-03-07 15:00:00,601881,中国银河,16.29,63100,102.79,买盘,-2.28%,-0.37
2025-03-07 15:00:00,601881,中国银河,16.29,68500,111.59,买盘,-2.28%,-0.37
2025-03-07 15:00:00,601881,中国银河,16.29,129600,211.12,买盘,-2.28%,-0.37
2025-03-07 15:00:00,601881,中国银河,16.29,145400,236.86,买盘,-2.28%,-0.37
2025-03-07 15:00:00,601881,中国银河,16.29,135500,220.73,买盘,-2.28%,-0.37
2025-03-07 15:00:00,603882,金域医学,38.16,28900,110.28,卖盘,-3.39%,-1.29
2025-03-07 15:00:00,600602,云赛智联,27.16,67200,182.52,卖盘,10.00%,2.72
2025-03-07 15:00:00,600602,云赛智联,27.16,80000,217.28,卖盘,10.00%,2.72
2025-03-07 15:00:00,600519,贵州茅台,1521.0,1000,152.1,买盘,1.00%,15.16
2025-03-07 15:00:00,600519,贵州茅台,1521.0,1302,198.03,买盘,1.00%,15.16
2025-03-07 15:00:00,600519,贵州茅台,1521.0,1198,182.22,买盘,1.00%,15.16
2025-03-07 15:00:00,600519,贵州茅台,1521.0,1100,167.31,卖盘,1.00%,15.16
2025-03-07 15:00:00,600519,贵州茅台,1521.0,800,121.68,卖盘,1.00%,15.16
2025-03-07 15:00:00,600519,贵州茅台,1521.0,1068,162.44,卖盘,1.00%,15.16
2025-03-07 15:00:00,600519,贵州茅台,1521.0,1300,197.73,买盘,1.00%,15.16
2025-03-07 15:00:00,600519,贵州茅台,1521.0,800,121.68,买盘,1.00%,15.16
2025-03-07 15:00:00,600519,贵州茅台,1521.0,1100,167.31,买盘,1.00%,15.16
2025-03-07 15:00:00,600519,贵州茅台,1521.0,900,136.89,买盘,1.00%,15.16
2025-03-07 15:00:00,600519,贵州茅台,1521.0,1000,152.1,买盘,1.00%,15.16
2025-03-07 15:00:00,603666,亿嘉和,39.18,45000,176.31,买盘,-1.61%,-0.63
2025-03-07 15:00:00,600010,包钢股份,1.86,200000,37.2,买盘,1.09%,0.02
2025-03-07 15:00:00,600010,包钢股份,1.86,990000,184.14,卖盘,1.09%,0.02
2025-03-07 15:00:00,600010,包钢股份,1.86,290700,54.07,卖盘,1.09%,0.02
2025-03-07 15:00:00,600010,包钢股份,1.86,342900,63.78,买盘,1.09%,0.02
2025-03-07 15:00:00,688313,仕佳光子,18.04,37054,66.85,买盘,-4.65%,-0.84
2025-03-07 15:00:00,601939,建设银行,8.5,124700,106.0,卖盘,-0.35%,-0.03
2025-03-07 15:00:00,603087,甘李药业,46.96,25500,119.75,买盘,2.80%,1.32
2025-03-07 15:00:00,600777,ST新潮,2.36,499000,117.76,卖盘,-0.42%,-0.01
2025-03-07 15:00:00,600019,宝钢股份,7.5,133900,100.42,买盘,1.76%,0.13
2025-03-07 15:00:00,603198,迎驾贡酒,57.82,28200,163.05,买盘,5.45%,3.15
2025-03-07 15:00:00,603198,迎驾贡酒,57.82,18900,109.28,卖盘,5.45%,3.15
2025-03-07 15:00:00,600170,上海建工,2.48,300000,74.4,卖盘,-1.20%,-0.03
2025-03-07 15:00:00,600104,上汽集团,16.4,64600,105.94,卖盘,-1.50%,-0.25
2025-03-07 15:00:00,600104,上汽集团,16.4,95814,157.13,买盘,-1.50%,-0.25
2025-03-07 15:00:00,600581,八一钢铁,3.5,401500,140.52,买盘,1.45%,0.05
2025-03-07 15:00:00,600581,八一钢铁,3.5,265600,92.96,卖盘,1.45%,0.05
2025-03-07 15:00:00,600581,八一钢铁,3.5,225800,79.03,卖盘,1.45%,0.05
2025-03-07 15:00:00,600581,八一钢铁,3.5,287800,100.73,卖盘,1.45%,0.05
2025-03-07 15:00:00,600581,八一钢铁,3.5,229100,80.18,卖盘,1.45%,0.05
2025-03-07 15:00:00,600570,恒生电子,31.2,50000,156.0,卖盘,-3.50%,-1.09
2025-03-07 15:00:00,600570,恒生电子,31.2,41682,130.05,卖盘,-3.50%,-1.09
2025-03-07 15:00:00,600570,恒生电子,31.2,36600,114.19,买盘,-3.50%,-1.09
2025-03-07 15:00:00,600570,恒生电子,31.2,65300,203.74,买盘,-3.50%,-1.09
2025-03-07 15:00:00,600570,恒生电子,31.2,86200,268.94,买盘,-3.50%,-1.09
2025-03-07 15:00:00,600570,恒生电子,31.2,82200,256.46,买盘,-3.50%,-1.09
2025-03-07 15:00:00,600570,恒生电子,31.2,39900,124.49,买盘,-3.50%,-1.09
2025-03-07 15:00:00,688114,华大智造,93.1,11000,102.41,买盘,-4.86%,-4.53
2025-03-07 15:00:00,688114,华大智造,93.1,6200,57.72,买盘,-4.86%,-4.53
2025-03-07 15:00:00,688114,华大智造,93.1,21000,195.51,买盘,-4.86%,-4.53
2025-03-07 15:00:00,688352,颀中科技,12.95,40000,51.8,买盘,3.52%,0.46
2025-03-07 15:00:00,688352,颀中科技,12.95,56200,72.78,买盘,3.52%,0.46
2025-03-07 15:00:00,688107,安路科技,36.3,15346,55.71,卖盘,-1.76%,-0.64
2025-03-07 15:00:00,688787,海天瑞声,110.8,10800,119.66,买盘,-5.53%,-6.12
2025-03-07 15:00:00,603236,移远通信,81.75,17700,144.7,卖盘,-3.19%,-2.6
2025-03-07 15:00:00,688716,中研股份,39.01,16276,63.49,卖盘,-2.72%,-1.06
2025-03-07 15:00:00,600105,永鼎股份,5.95,245000,145.78,买盘,-3.10%,-0.18
2025-03-07 15:00:00,688009,中国通号,5.73,100000,57.3,买盘,-1.38%,-0.08
2025-03-07 15:00:00,688009,中国通号,5.73,100000,57.3,买盘,-1.38%,-0.08
2025-03-07 15:00:00,603887,城地香江,20.88,71500,149.29,买盘,1.06%,0.22
2025-03-07 15:00:00,600518,康美药业,2.17,211300,45.85,卖盘,1.40%,0.03
2025-03-07 15:00:00,600518,康美药业,2.17,285400,61.93,卖盘,1.40%,0.03
2025-03-07 15:00:00,603809,豪能股份,18.68,62000,115.82,买盘,2.92%,0.55
2025-03-07 15:00:00,600203,福日电子,11.72,255200,299.09,卖盘,-5.10%,-0.6
2025-03-07 15:00:00,600203,福日电子,11.72,86700,101.61,卖盘,-5.10%,-0.6
2025-03-07 15:00:00,600318,新力金融,8.4,133200,111.89,卖盘,-4.65%,-0.39
2025-03-07 15:00:00,601127,赛力斯,134.54,11100,149.34,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,20000,269.08,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,20000,269.08,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,20000,269.08,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,19461,261.83,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,19839,266.91,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,20000,269.08,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,20000,269.08,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,16639,223.86,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,10000,134.54,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,15100,203.16,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,21061,283.35,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,30761,413.86,卖盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,11200,150.68,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,11300,152.03,买盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,21461,288.74,卖盘,-0.24%,-0.33
2025-03-07 15:00:00,601127,赛力斯,134.54,14000,188.36,买盘,-0.24%,-0.33
2025-03-07 15:00:00,600030,中信证券,27.58,81574,224.98,买盘,-1.50%,-0.41
2025-03-07 15:00:00,600030,中信证券,27.58,100000,275.8,卖盘,-1.50%,-0.41
2025-03-07 15:00:00,600030,中信证券,27.58,59500,164.1,买盘,-1.50%,-0.41
2025-03-07 15:00:00,600030,中信证券,27.58,69200,190.85,买盘,-1.50%,-0.41
2025-03-07 15:00:00,601689,拓普集团,63.93,35600,227.59,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,21900,140.01,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,15700,100.37,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,47900,306.22,卖盘,0.63%,0.4
2025-03-07 15:00:00,601689,拓普集团,63.93,25000,159.82,卖盘,0.63%,0.4
2025-03-07 15:00:00,688629,华丰科技,61.72,19362,119.5,卖盘,-1.72%,-1.06
2025-03-07 15:00:00,688629,华丰科技,61.72,20000,123.44,买盘,-1.72%,-1.06
2025-03-07 15:00:00,688629,华丰科技,61.72,45000,277.74,买盘,-1.72%,-1.06
2025-03-07 15:00:00,688629,华丰科技,61.72,10000,61.72,买盘,-1.72%,-1.06
2025-03-07 15:00:00,688629,华丰科技,61.72,18385,113.47,买盘,-1.72%,-1.06
2025-03-07 15:00:00,688629,华丰科技,61.72,9493,58.59,买盘,-1.72%,-1.06
2025-03-07 15:00:00,603728,鸣志电器,80.6,24100,194.25,卖盘,0.50%,0.4
2025-03-07 15:00:00,601995,中金公司,35.24,46900,165.28,买盘,-1.59%,-0.56
2025-03-07 15:00:00,600383,金地集团,4.83,297300,143.6,买盘,0.00%,0.0
2025-03-07 15:00:00,601077,渝农商行,5.54,187600,103.93,买盘,-2.12%,-0.12
2025-03-07 15:00:00,603663,三祥新材,24.9,50000,124.5,买盘,-4.05%,-1.01
2025-03-07 15:00:00,603663,三祥新材,24.9,40800,101.59,买盘,-4.05%,-1.01
2025-03-07 15:00:00,600732,爱旭股份,14.14,76140,107.66,买盘,2.46%,0.35
2025-03-07 15:00:00,600406,国电南瑞,22.9,58700,134.42,卖盘,-1.72%,-0.39
2025-03-07 15:00:00,600406,国电南瑞,22.9,53100,121.6,卖盘,-1.72%,-0.39
2025-03-07 15:00:00,600406,国电南瑞,22.9,64900,148.62,卖盘,-1.72%,-0.39
2025-03-07 15:00:00,600372,中航机载,11.88,94900,112.74,卖盘,1.11%,0.13
2025-03-07 15:00:00,688582,芯动联科,67.4,7600,51.22,买盘,2.82%,1.9
2025-03-07 15:00:00,688249,晶合集成,23.31,23800,55.48,卖盘,-2.10%,-0.49
2025-03-07 15:00:00,688433,华曙高科,54.0,11430,61.72,买盘,8.59%,4.64
2025-03-07 15:00:00,688141,杰华特,33.01,40295,133.01,卖盘,-3.90%,-1.29
2025-03-07 15:00:00,688141,杰华特,33.01,21800,71.96,买盘,-3.90%,-1.29
2025-03-07 15:00:00,688141,杰华特,33.01,77600,256.16,买盘,-3.90%,-1.29
2025-03-07 15:00:00,688141,杰华特,33.01,81496,269.02,买盘,-3.90%,-1.29
2025-03-07 15:00:00,688432,有研硅,12.45,74800,93.13,买盘,-4.60%,-0.57
2025-03-07 15:00:00,688053,思科瑞,32.23,24126,77.76,买盘,14.41%,4.65
2025-03-07 15:00:00,688053,思科瑞,32.23,20848,67.19,卖盘,14.41%,4.65
2025-03-07 15:00:00,688031,星环科技,69.66,13064,91.0,卖盘,-4.98%,-3.47
2025-03-07 15:00:00,688031,星环科技,69.66,10000,69.66,卖盘,-4.98%,-3.47
2025-03-07 15:00:00,688327,云从科技,19.16,34477,66.06,买盘,-6.49%,-1.24
2025-03-07 15:00:00,688327,云从科技,19.16,66517,127.45,卖盘,-6.49%,-1.24
2025-03-07 15:00:00,688327,云从科技,19.16,42466,81.36,卖盘,-6.49%,-1.24
2025-03-07 15:00:00,688306,均普智能,13.65,52339,71.44,卖盘,9.81%,1.34
2025-03-07 15:00:00,688306,均普智能,13.65,51800,70.71,卖盘,9.81%,1.34
2025-03-07 15:00:00,688306,均普智能,13.65,83200,113.57,买盘,9.81%,1.34
2025-03-07 15:00:00,688072,拓荆科技,194.99,20200,393.88,卖盘,1.03%,2.0
2025-03-07 15:00:00,688072,拓荆科技,194.99,3783,73.76,买盘,1.03%,2.0
2025-03-07 15:00:00,688072,拓荆科技,194.99,2800,54.6,卖盘,1.03%,2.0
2025-03-07 15:00:00,688072,拓荆科技,194.99,3400,66.3,卖盘,1.03%,2.0
2025-03-07 15:00:00,688072,拓荆科技,194.99,8400,163.79,卖盘,1.03%,2.0
2025-03-07 15:00:00,688072,拓荆科技,194.99,10400,202.79,卖盘,1.03%,2.0
2025-03-07 15:00:00,688072,拓荆科技,194.99,4400,85.8,卖盘,1.03%,2.0
2025-03-07 15:00:00,688072,拓荆科技,194.99,4400,85.8,卖盘,1.03%,2.0
2025-03-07 15:00:00,688072,拓荆科技,194.99,3308,64.5,卖盘,1.03%,2.0
2025-03-07 15:00:00,688003,天准科技,62.42,15228,95.05,卖盘,-1.53%,-0.96
2025-03-07 15:00:00,688003,天准科技,62.42,15600,97.38,买盘,-1.53%,-0.96
2025-03-07 15:00:00,688008,澜起科技,79.62,10600,84.4,买盘,-1.26%,-1.01
2025-03-07 15:00:00,688008,澜起科技,79.62,26000,207.01,买盘,-1.26%,-1.01
2025-03-07 15:00:00,688008,澜起科技,79.62,7800,62.1,买盘,-1.26%,-1.01
2025-03-07 15:00:00,688008,澜起科技,79.62,29479,234.71,买盘,-1.26%,-1.01
2025-03-07 15:00:00,688008,澜起科技,79.62,16663,132.67,买盘,-1.26%,-1.01
2025-03-07 15:00:00,688008,澜起科技,79.62,30837,245.52,买盘,-1.26%,-1.01
2025-03-07 15:00:00,688008,澜起科技,79.62,10000,79.62,买盘,-1.26%,-1.01
2025-03-07 15:00:00,688008,澜起科技,79.62,9543,75.98,卖盘,-1.26%,-1.01
2025-03-07 15:00:00,600390,五矿资本,5.96,198600,118.37,卖盘,-2.61%,-0.16
2025-03-07 15:00:00,600556,天下秀,5.47,504000,275.69,卖盘,-1.62%,-0.09
2025-03-07 15:00:00,603220,中贝通信,28.68,42200,121.03,买盘,-1.98%,-0.57
2025-03-07 15:00:00,603220,中贝通信,28.68,40700,116.73,买盘,-1.98%,-0.57
2025-03-07 15:00:00,603220,中贝通信,28.68,93500,268.16,买盘,-1.98%,-0.57
2025-03-07 15:00:00,603220,中贝通信,28.68,93500,268.16,买盘,-1.98%,-0.57
2025-03-07 15:00:00,603220,中贝通信,28.68,35600,102.1,买盘,-1.98%,-0.57
2025-03-07 15:00:00,603986,兆易创新,134.68,35400,476.77,买盘,-2.21%,-2.98
2025-03-07 15:00:00,603986,兆易创新,134.68,19200,258.59,买盘,-2.21%,-2.98
2025-03-07 15:00:00,603986,兆易创新,134.68,9200,123.91,买盘,-2.21%,-2.98
2025-03-07 15:00:00,603986,兆易创新,134.68,35400,476.77,买盘,-2.21%,-2.98
2025-03-07 15:00:00,603986,兆易创新,134.68,55500,747.47,卖盘,-2.21%,-2.98
2025-03-07 15:00:00,603986,兆易创新,134.68,57400,773.06,卖盘,-2.21%,-2.98
2025-03-07 15:00:00,603986,兆易创新,134.68,20200,272.05,买盘,-2.21%,-2.98
2025-03-07 15:00:00,603986,兆易创新,134.68,16300,219.53,买盘,-2.21%,-2.98
2025-03-07 15:00:00,603986,兆易创新,134.68,69340,933.87,买盘,-2.21%,-2.98
2025-03-07 15:00:00,603986,兆易创新,134.68,42440,571.58,买盘,-2.21%,-2.98
2025-03-07 15:00:00,603986,兆易创新,134.68,27660,372.52,买盘,-2.21%,-2.98
